transaction_id,ride_id,purchase_amount_usd,charge_status,transaction_ts
10000480,3000829,19.71,Approved,2021-08-07 08:58:00
10000481,3000831,14.7,Approved,2021-09-11 09:47:00
10000482,3000834,25.56,Approved,2021-10-24 19:06:00
10000483,3000835,27.66,Approved,2021-09-04 19:59:00
10000484,3000836,25.11,Approved,2021-12-25 20:06:00
10000485,3000837,30,Approved,2021-09-28 17:42:00
10000486,3000838,16.73,Approved,2021-10-20 18:32:00
10000487,3000840,22.77,Approved,2021-12-19 19:00:00
10000488,3000841,17.36,Approved,2021-10-06 09:07:00
10000489,3000842,20.71,Approved,2021-08-18 18:32:00
10000490,3000843,17.16,Approved,2021-10-19 18:23:00
10000491,3000845,26.17,Approved,2021-12-05 09:27:00
10000492,3000846,18.72,Approved,2021-04-09 17:27:00
10000493,3000847,19.79,Approved,2021-07-27 10:48:00
10000494,3000848,14.23,Approved,2021-08-16 18:42:00
10000495,3000849,14.32,Approved,2021-12-14 19:23:00
10000496,3000851,27.41,Approved,2021-06-13 18:31:00
10000497,3000852,25.54,Approved,2021-09-03 10:11:00
10000498,3000854,27.04,Approved,2021-12-12 18:08:00
10000499,3000855,13.84,Approved,2021-11-14 10:36:00
10000500,3000856,11.04,Approved,2021-08-19 18:13:00
10000501,3000859,20.99,Approved,2021-08-10 10:15:00
10000502,3000860,29.01,Approved,2021-09-13 20:46:00
10000503,3000861,25.89,Approved,2021-07-17 16:59:00
10000504,3000862,25.16,Approved,2021-05-09 10:43:00
10000505,3000863,11.06,Approved,2021-02-09 09:13:00
10000506,3000864,29.71,Approved,2021-04-10 16:45:00
10000507,3000865,22.44,Approved,2021-12-07 11:02:00
10000508,3000866,25.14,Approved,2021-11-18 10:45:00
10000509,3000867,10.67,Approved,2021-08-19 09:38:00
10000510,3000868,25.4,Approved,2021-12-06 15:31:00
10000511,3000870,23.84,Approved,2021-08-07 18:41:00
10000512,3000871,19.61,Approved,2021-11-13 11:12:00
10000513,3000872,24.2,Approved,2021-08-27 16:43:00
10000514,3000873,26.15,Approved,2021-12-14 19:38:00
10000515,3000875,17.34,Approved,2021-05-30 19:14:00
10000516,3000876,26.5,Approved,2021-10-18 15:04:00
10000517,3000879,24.66,Approved,2021-05-22 18:49:00
10000518,3000883,28.07,Approved,2021-10-13 20:14:00
10000519,3000884,28.42,Approved,2021-11-02 19:34:00
10000520,3000885,14.22,Approved,2021-11-19 18:00:00
10000521,3000886,20.27,Approved,2021-08-11 16:52:00
10000522,3000888,29.12,Decline,2021-09-24 15:48:00
10000523,3000891,15.89,Approved,2021-09-04 20:39:00
10000524,3000892,18.77,Approved,2021-12-13 20:05:00
10000525,3000896,23.21,Approved,2021-11-29 17:53:00
10000526,3000899,14.4,Approved,2021-12-24 19:28:00
10000527,3000901,10.44,Approved,2021-06-21 20:36:00
10000528,3000902,24.34,Approved,2021-12-30 10:07:00
10000529,3000903,11.65,Approved,2021-10-08 09:35:00
10000530,3000907,13.07,Approved,2021-10-14 18:23:00
10000531,3000908,27.61,Approved,2021-09-19 18:55:00
10000532,3000910,28.62,Approved,2022-01-03 19:05:00
10000533,3000911,14.39,Approved,2021-11-13 10:47:00
10000534,3000913,27.23,Approved,2021-12-12 19:42:00
10000535,3000916,17.78,Approved,2021-02-01 12:52:00
10000536,3000918,20.36,Approved,2021-05-25 18:43:00
10000537,3000920,10.66,Approved,2021-10-15 10:19:00
10000538,3000924,16.74,Approved,2021-11-04 10:38:00
10000539,3000925,26.12,Approved,2021-06-10 20:30:00
10000540,3000928,15.02,Approved,2021-09-28 19:42:00
10000541,3000929,20.15,Approved,2021-05-08 20:34:00
10000542,3000930,27.5,Approved,2021-11-05 17:58:00
10000543,3000933,10.98,Approved,2021-06-19 17:33:00
10000544,3000934,22.34,Approved,2021-12-22 18:16:00
10000545,3000935,22.2,Approved,2021-03-14 12:41:00
10000546,3000937,19.75,Approved,2021-06-13 16:41:00
10000547,3000939,23.74,Approved,2021-12-02 10:45:00
10000548,3000940,22.46,Approved,2021-10-15 16:31:00
10000549,3000942,23.89,Approved,2021-08-31 17:46:00
10000550,3000943,27.88,Approved,2021-08-30 09:39:00
10000551,3000951,24.14,Approved,2021-05-29 18:06:00
10000552,3000955,12.14,Approved,2021-07-23 11:35:00
10000553,3000958,20.58,Approved,2021-06-27 10:31:00
10000554,3000959,17.39,Approved,2021-11-19 01:32:00
10000555,3000962,15.1,Approved,2021-11-19 18:52:00
10000556,3000964,16.37,Approved,2021-07-19 08:48:00
10000557,3000967,23.5,Approved,2021-04-03 10:11:00
10000558,3000971,25.57,Approved,2021-11-22 18:46:00
10000559,3000972,14.39,Approved,2021-09-04 17:53:00
10000560,3000974,10.25,Approved,2021-02-07 10:22:00
10000561,3000978,22.54,Approved,2021-12-29 10:41:00
10000562,3000979,14.28,Approved,2021-12-07 10:13:00
10000563,3000984,29.22,Approved,2021-05-13 17:30:00
10000564,3000985,19.99,Approved,2021-11-22 19:18:00
10000565,3000986,13.03,Approved,2021-07-30 18:14:00
10000566,3000987,25.59,Approved,2021-10-13 20:01:00
10000567,3000990,15.5,Approved,2021-08-24 18:14:00
10000568,3000991,22.29,Approved,2021-11-25 18:09:00
10000569,3000993,28.24,Approved,2021-10-13 16:07:00
10000570,3000994,26.69,Approved,2021-09-16 10:08:00
10000571,3000995,10.1,Approved,2021-10-23 21:02:00
10000572,3000996,27.87,Approved,2021-12-26 18:40:00
10000573,3000997,12.12,Approved,2021-08-12 17:57:00
10000574,3000998,25.8,Approved,2021-08-21 19:58:00
10000575,3000999,27.75,Approved,2021-11-19 13:33:00
10000576,3001000,24.11,Approved,2021-11-20 09:48:00
10000577,3001001,19.88,Approved,2021-08-10 18:39:00
10000578,3001003,13.78,Approved,2021-03-08 09:04:00
10000579,3001005,16.73,Approved,2021-12-31 17:10:00
10000580,3001009,15.32,Approved,2021-09-30 18:12:00
10000581,3001013,13.13,Approved,2021-06-30 18:45:00
10000582,3001015,18.31,Approved,2021-09-04 11:13:00
10000583,3001016,24.35,Approved,2021-05-27 20:27:00
10000584,3001017,21.81,Approved,2021-04-25 20:59:00
10000585,3001018,12.67,Approved,2021-05-16 20:31:00
10000586,3001022,18.24,Approved,2021-12-11 17:58:00
10000587,3001024,12.2,Approved,2021-10-24 10:39:00
10000588,3001027,24.49,Approved,2021-11-20 17:31:00
10000589,3001029,23.37,Approved,2021-09-07 09:47:00
10000590,3001030,24.01,Approved,2021-08-15 09:16:00
10000591,3001033,10.08,Approved,2021-08-19 10:56:00
10000592,3001036,27.26,Approved,2021-12-05 09:18:00
10000593,3001037,27.5,Approved,2021-08-12 09:44:00
10000594,3001038,22.73,Approved,2021-11-26 14:39:00
10000595,3001040,25.35,Approved,2021-12-15 14:28:00
10000596,3001042,17.98,Approved,2021-09-01 17:57:00
10000597,3001044,12.62,Approved,2021-12-20 19:06:00
10000598,3001045,28.59,Approved,2021-10-17 11:22:00
10000599,3001047,11.3,Approved,2021-11-19 07:54:00
10000600,3001048,28.59,Approved,2021-11-06 14:59:00
10000601,3001051,27.47,Approved,2021-12-06 20:51:00
10000602,3001052,19.68,Approved,2021-09-09 10:27:00
10000603,3001055,27.85,Approved,2021-08-10 17:56:00
10000604,3001057,11.62,Approved,2021-11-09 09:14:00
10000605,3001059,23.19,Approved,2021-11-08 09:48:00
10000606,3001062,28.36,Approved,2021-06-30 10:02:00
10000607,3001064,18.47,Approved,2021-07-22 09:57:00
10000608,3001065,25.62,Approved,2021-10-21 17:25:00
10000609,3001072,26.63,Approved,2021-04-08 17:31:00
10000610,3001073,22.05,Approved,2021-07-15 10:02:00
10000611,3001074,21.74,Approved,2021-05-30 09:33:00
10000612,3001077,27.67,Approved,2021-06-29 18:23:00
10000613,3001079,17.89,Approved,2021-06-06 18:52:00
10000614,3001082,22.93,Approved,2021-09-22 19:21:00
10000615,3001085,27.87,Approved,2021-11-30 19:30:00
10000616,3001089,24.77,Approved,2021-06-19 19:05:00
10000617,3001090,18.07,Decline,2021-10-26 10:23:00
10000618,3001092,22.19,Approved,2021-05-02 08:45:00
10000619,3001094,10.68,Approved,2021-08-05 12:16:00
10000620,3001096,16.2,Approved,2021-12-29 20:43:00
10000621,3001097,26.2,Approved,2021-11-11 01:34:00
10000622,3001098,24.54,Approved,2021-09-04 17:21:00
10000623,3001099,15.59,Approved,2021-09-21 23:45:00
10000624,3001103,20.13,Approved,2021-10-10 18:23:00
10000625,3001104,13.84,Approved,2021-10-18 18:12:00
10000626,3001105,15.96,Decline,2021-06-16 18:21:00
10000627,3001106,29.6,Approved,2021-03-21 20:14:00
10000628,3001108,18.47,Approved,2021-06-08 10:02:00
10000629,3001110,12.23,Approved,2021-12-26 10:05:00
10000630,3001113,16.22,Approved,2021-09-27 09:26:00
10000631,3001114,23.7,Approved,2021-12-16 09:32:00
10000632,3001116,15.39,Approved,2021-03-13 19:57:00
10000633,3001118,13.06,Approved,2021-12-17 17:55:00
10000634,3001120,23.03,Approved,2021-03-02 21:15:00
10000635,3001121,14.64,Approved,2021-08-21 18:11:00
10000636,3001123,24.25,Approved,2021-07-20 17:28:00
10000637,3001124,22.79,Decline,2021-12-12 17:23:00
10000638,3001126,29.23,Approved,2021-08-10 18:13:00
10000639,3001127,18.76,Approved,2021-05-15 14:07:00
10000640,3001129,17.29,Approved,2021-04-20 20:07:00
10000641,3001132,22.55,Approved,2021-07-12 17:58:00
10000642,3001133,22.11,Approved,2021-08-02 05:14:00
10000643,3001135,20.51,Approved,2021-12-12 09:42:00
10000644,3001137,22.48,Approved,2021-04-23 09:48:00
10000645,3001138,19.05,Approved,2021-12-18 18:13:00
10000646,3001139,24.76,Approved,2021-09-11 18:42:00
10000647,3001141,18.97,Approved,2021-12-11 19:57:00
10000648,3001142,23.11,Approved,2021-11-19 17:28:00
10000649,3001143,23.55,Approved,2021-05-15 08:52:00
10000650,3001145,13.54,Approved,2021-05-05 17:43:00
10000651,3001146,11,Approved,2021-04-04 03:12:00
10000652,3001150,10.74,Approved,2021-06-23 09:36:00
10000653,3001151,23.26,Approved,2021-10-27 20:46:00
10000654,3001152,18.27,Approved,2021-12-03 01:45:00
10000655,3001153,21.25,Approved,2021-09-11 18:15:00
10000656,3001157,24.68,Approved,2021-10-10 11:55:00
10000657,3001158,23.79,Approved,2021-11-06 10:52:00
10000658,3001159,23.5,Approved,2021-09-25 05:13:00
10000659,3001162,20.95,Approved,2021-06-01 09:04:00
10000660,3001163,27.79,Decline,2021-09-14 05:46:00
10000661,3001164,25.18,Approved,2021-11-12 10:00:00
10000662,3001167,10.31,Approved,2021-11-19 17:45:00
10000663,3001171,26.63,Approved,2021-10-20 10:48:00
10000664,3001172,15.6,Approved,2021-12-14 01:05:00
10000665,3001173,19.44,Approved,2021-04-09 17:46:00
10000666,3001176,29.42,Approved,2021-12-24 10:39:00
10000667,3001178,22.3,Approved,2021-08-28 06:42:00
10000668,3001179,22.86,Approved,2021-06-28 18:01:00
10000669,3001183,16.72,Approved,2021-10-12 19:33:00
10000670,3001184,23.91,Approved,2021-07-21 18:19:00
10000671,3001185,21.72,Approved,2021-05-23 18:29:00
10000672,3001187,19.07,Approved,2021-02-25 17:38:00
10000673,3001189,14.21,Approved,2021-10-28 10:08:00
10000674,3001190,12.66,Approved,2021-08-23 18:48:00
10000675,3001192,18.67,Approved,2021-11-11 16:50:00
10000676,3001193,12.18,Approved,2021-08-30 09:42:00
10000677,3001194,17.52,Approved,2021-03-24 19:59:00
10000678,3001196,28.89,Approved,2021-12-12 10:13:00
10000679,3001198,12.4,Approved,2021-12-20 18:21:00
10000680,3001202,10.7,Approved,2021-10-25 09:48:00
10000681,3001203,12.14,Approved,2021-09-01 17:37:00
10000682,3001204,21.97,Approved,2021-09-06 10:43:00
10000683,3001206,12.91,Approved,2021-11-13 18:44:00
10000684,3001209,21.24,Approved,2021-04-11 20:40:00
10000685,3001212,23.36,Decline,2021-12-15 10:57:00
10000686,3001215,14.75,Approved,2021-08-09 20:00:00
10000687,3001217,25.45,Approved,2021-12-07 18:55:00
10000688,3001218,12.74,Approved,2021-05-22 11:10:00
10000689,3001219,23.56,Approved,2021-03-25 21:41:00
10000690,3001221,26.53,Approved,2021-04-27 18:41:00
10000691,3001223,21.56,Approved,2021-10-17 17:34:00
10000692,3001224,19.82,Approved,2021-01-22 19:08:00
10000693,3001226,18.5,Approved,2021-07-04 09:57:00
10000694,3001227,21.07,Approved,2021-05-14 18:35:00
10000695,3001228,16.93,Approved,2021-06-05 11:13:00
10000696,3001229,21.28,Approved,2021-08-16 17:11:00
10000697,3001230,22.39,Approved,2021-11-16 19:00:00
10000698,3001233,29.1,Decline,2021-10-12 20:52:00
10000699,3001235,12.08,Approved,2021-10-05 21:10:00
10000700,3001236,29.89,Approved,2021-10-13 17:41:00
10000701,3001237,17.53,Approved,2021-10-21 20:01:00
10000702,3001238,11.85,Approved,2021-09-12 21:03:00
10000703,3001239,19.51,Approved,2021-04-23 09:52:00
10000704,3001240,25.48,Decline,2021-10-11 16:04:00
10000705,3001241,21.09,Approved,2021-07-26 20:15:00
10000706,3001243,24.83,Approved,2021-08-17 17:56:00
10000707,3001245,11.54,Approved,2021-08-10 20:50:00
10000708,3001246,25.8,Approved,2021-06-04 10:03:00
10000709,3001247,17.68,Approved,2021-11-25 17:28:00
10000710,3001248,18.38,Approved,2021-10-15 10:35:00
10000711,3001249,17.35,Approved,2021-07-26 08:47:00
10000712,3001250,10.15,Approved,2021-11-20 09:27:00
10000713,3001252,23.59,Approved,2021-11-25 12:33:00
10000714,3001253,14.23,Approved,2021-06-27 09:33:00
10000715,3001254,28.43,Approved,2021-07-21 16:58:00
10000716,3001256,28.65,Approved,2021-10-19 10:11:00
10000717,3001258,29.35,Approved,2021-12-28 09:57:00
10000718,3001259,29.7,Approved,2021-11-13 17:18:00
10000719,3001260,15.77,Approved,2021-02-15 09:18:00
10000720,3001264,29.52,Approved,2021-08-04 19:19:00
10000721,3001269,25.8,Approved,2021-07-25 18:44:00
10000722,3001272,27.54,Approved,2021-12-20 16:43:00
10000723,3001274,25.23,Approved,2021-09-27 09:27:00
10000724,3001275,10.88,Approved,2021-09-29 19:05:00
10000725,3001277,21.79,Approved,2022-01-02 19:44:00
10000726,3001279,24.98,Approved,2021-09-29 09:43:00
10000727,3001283,15.16,Approved,2021-05-29 19:04:00
10000728,3001285,17.38,Approved,2021-08-03 14:31:00
10000729,3001286,18.44,Approved,2021-12-20 18:26:00
10000730,3001290,22.81,Approved,2021-07-22 06:14:00
10000731,3001291,15.57,Approved,2021-09-08 18:45:00
10000732,3001292,17.02,Approved,2021-12-30 18:14:00
10000733,3001293,29.72,Approved,2021-10-20 17:41:00
10000734,3001296,24.21,Approved,2021-09-11 10:31:00
10000735,3001297,20.47,Approved,2021-12-18 20:32:00
10000736,3001299,13.9,Approved,2021-10-28 19:11:00
10000737,3001302,15.07,Approved,2021-06-21 17:58:00
10000738,3001306,24.49,Approved,2021-10-01 16:48:00
10000739,3001308,21.15,Approved,2021-03-18 10:55:00
10000740,3001311,17.39,Approved,2021-06-20 10:10:00
10000741,3001312,27.99,Approved,2021-08-14 09:07:00
10000742,3001313,11.18,Approved,2021-10-26 11:30:00
10000743,3001314,12.86,Approved,2021-10-08 09:29:00
10000744,3001316,11.96,Approved,2021-08-30 19:57:00
10000745,3001317,23.98,Approved,2021-12-12 13:59:00
10000746,3001319,17.04,Approved,2021-12-07 08:34:00
10000747,3001320,14.89,Approved,2021-09-07 05:59:00
10000748,3001322,16.84,Approved,2021-08-16 18:05:00
10000749,3001323,16.26,Approved,2021-12-31 18:37:00
10000750,3001324,17.25,Approved,2021-12-19 04:24:00
10001073,3001901,14.51,Decline,2021-08-15 18:08:00
10000751,3001325,24.17,Approved,2021-09-14 10:29:00
10000752,3001329,15.86,Approved,2021-09-23 18:57:00
10000753,3001330,16.04,Approved,2021-10-21 20:34:00
10000754,3001331,14.44,Approved,2021-12-14 10:32:00
10000755,3001332,16.91,Approved,2021-12-15 10:00:00
10000756,3001333,13.23,Approved,2021-12-24 10:53:00
10000757,3001335,13.16,Decline,2021-06-27 19:45:00
10000758,3001338,26.19,Approved,2021-10-23 16:34:00
10000759,3001339,25.89,Approved,2021-12-12 18:55:00
10000760,3001341,20.06,Approved,2021-10-28 14:54:00
10000761,3001342,22.04,Approved,2021-10-08 17:41:00
10000762,3001347,25.26,Approved,2021-08-21 12:43:00
10000763,3001348,14.79,Approved,2021-02-23 18:41:00
10000764,3001349,27.58,Approved,2021-08-03 20:18:00
10000765,3001350,21.7,Approved,2021-11-28 18:35:00
10000766,3001351,19.67,Approved,2021-06-20 18:13:00
10000767,3001352,13.96,Approved,2021-06-13 17:54:00
10000768,3001359,12.43,Approved,2021-11-28 17:23:00
10000769,3001362,16.4,Approved,2021-10-02 10:59:00
10000770,3001364,12.15,Approved,2021-10-20 03:15:00
10000771,3001366,22.17,Approved,2021-12-06 20:35:00
10000772,3001368,18.49,Approved,2021-03-28 19:01:00
10000773,3001369,17.92,Approved,2021-03-28 14:27:00
10000774,3001370,18.68,Approved,2021-05-02 17:12:00
10000775,3001372,24.08,Approved,2021-10-12 18:46:00
10000776,3001373,15.83,Approved,2021-08-21 17:29:00
10000777,3001376,14.65,Decline,2021-05-28 10:49:00
10000778,3001380,29.88,Approved,2021-11-20 18:00:00
10000779,3001381,18.86,Approved,2021-12-09 11:01:00
10000780,3001383,20.82,Approved,2021-08-29 20:00:00
10000781,3001384,23.75,Approved,2021-02-23 13:53:00
10000782,3001388,25.22,Approved,2021-09-29 20:03:00
10000783,3001390,22.75,Approved,2021-08-08 19:46:00
10000784,3001391,14.73,Approved,2021-08-16 09:29:00
10000785,3001393,12.3,Approved,2021-08-09 10:12:00
10000786,3001394,24.22,Approved,2021-12-02 21:01:00
10000787,3001397,23.59,Approved,2021-09-14 18:09:00
10000788,3001398,13.79,Approved,2021-09-09 13:06:00
10000789,3001399,17.87,Approved,2021-09-23 16:19:00
10000790,3001403,16.68,Approved,2021-10-16 21:01:00
10000791,3001404,27.54,Approved,2021-10-23 19:12:00
10000792,3001405,23.51,Approved,2021-09-04 07:59:00
10000793,3001408,10.46,Approved,2021-07-13 10:48:00
10000794,3001409,14.13,Approved,2021-03-20 20:04:00
10000795,3001410,26.17,Approved,2021-08-08 10:08:00
10000796,3001411,23.76,Approved,2021-09-30 17:27:00
10000797,3001414,19.54,Approved,2021-12-01 16:53:00
10000798,3001416,27.22,Approved,2021-09-06 11:03:00
10000799,3001417,18.64,Approved,2021-11-20 13:09:00
10000800,3001419,11.32,Approved,2021-02-14 20:47:00
10000801,3001422,20.55,Approved,2021-08-18 09:30:00
10000802,3001423,19.77,Approved,2021-08-11 10:12:00
10000803,3001425,24.45,Approved,2021-06-18 19:48:00
10000804,3001429,24.18,Approved,2021-08-27 09:18:00
10000805,3001430,29.37,Approved,2021-09-27 10:28:00
10000806,3001431,26.75,Approved,2021-12-09 10:41:00
10000807,3001432,25.93,Approved,2021-07-17 03:18:00
10000808,3001433,18.96,Decline,2021-05-30 09:14:00
10000809,3001434,28.48,Approved,2021-11-27 17:30:00
10000810,3001436,21.16,Approved,2021-10-25 10:06:00
10000811,3001437,20.52,Approved,2021-09-28 10:37:00
10000812,3001440,27,Approved,2021-09-27 23:26:00
10000813,3001441,28.5,Approved,2021-06-03 12:02:00
10000814,3001442,25.76,Approved,2021-08-13 10:50:00
10000815,3001443,14.97,Approved,2021-08-13 17:46:00
10000816,3001444,20.41,Approved,2021-12-31 20:49:00
10000817,3001445,18.26,Approved,2021-08-13 10:17:00
10000818,3001446,14.21,Approved,2021-10-31 18:27:00
10000819,3001448,29.48,Approved,2021-06-14 17:31:00
10000820,3001449,11.95,Approved,2021-04-27 09:31:00
10000821,3001450,25.1,Approved,2021-08-27 23:02:00
10000822,3001451,17.01,Approved,2021-09-25 16:31:00
10000823,3001452,25.97,Approved,2021-04-18 19:09:00
10000824,3001454,24.26,Approved,2021-12-12 09:15:00
10000825,3001456,12.87,Approved,2021-07-19 16:38:00
10000826,3001459,22.92,Approved,2021-09-23 18:11:00
10000827,3001460,24.91,Approved,2021-11-30 20:28:00
10000828,3001461,14.51,Approved,2021-12-24 09:55:00
10000829,3001463,28.5,Approved,2021-12-25 16:47:00
10000830,3001464,14.63,Approved,2021-09-10 10:26:00
10000831,3001465,21.22,Approved,2021-12-17 10:20:00
10000832,3001466,27.67,Approved,2021-06-22 18:41:00
10000833,3001467,11.28,Approved,2021-06-01 18:26:00
10000834,3001468,18.12,Approved,2021-11-24 18:37:00
10000835,3001470,29.19,Decline,2021-12-20 11:02:00
10000836,3001472,10.86,Approved,2021-12-27 11:39:00
10000837,3001473,10.98,Approved,2021-12-28 06:48:00
10000838,3001474,15.85,Approved,2021-12-31 17:31:00
10000839,3001477,27.89,Approved,2021-06-30 14:46:00
10000840,3001478,21.68,Approved,2021-06-04 17:39:00
10000841,3001479,22.23,Approved,2021-10-18 18:39:00
10000842,3001480,21.16,Approved,2021-12-14 10:39:00
10000843,3001484,15.66,Approved,2021-09-27 18:01:00
10000844,3001485,24.01,Approved,2021-12-18 12:58:00
10000845,3001486,14.23,Approved,2021-12-10 20:15:00
10000846,3001488,27.13,Approved,2021-12-28 18:53:00
10000847,3001489,26.35,Approved,2021-12-12 19:16:00
10000848,3001491,17.81,Approved,2021-10-31 10:15:00
10000849,3001492,13.1,Approved,2021-08-18 08:46:00
10000850,3001493,19.03,Approved,2021-12-17 09:46:00
10000851,3001495,17.92,Approved,2021-09-05 20:37:00
10000852,3001500,21.92,Approved,2021-12-30 13:09:00
10000853,3001503,15.34,Approved,2021-10-18 12:14:00
10000854,3001504,15.82,Approved,2021-10-10 19:35:00
10000855,3001506,24.91,Approved,2021-08-22 21:07:00
10000856,3001507,24.89,Approved,2021-12-15 19:43:00
10000857,3001508,21.23,Approved,2021-07-21 16:17:00
10001719,3002997,28.14,Decline,2021-08-10 17:04:00
10000858,3001509,24.07,Approved,2021-07-13 17:37:00
10000859,3001510,27.51,Approved,2021-07-24 17:47:00
10000860,3001511,16.69,Approved,2021-11-22 18:50:00
10000861,3001512,28.95,Approved,2021-09-22 10:36:00
10000862,3001515,11.47,Approved,2021-08-08 15:30:00
10000863,3001517,22.45,Approved,2021-12-31 10:57:00
10000864,3001520,13.98,Approved,2021-02-16 19:57:00
